season,date,home_team,away_team,full_time_home_goals,full_time_away_goals,full_time_result,home_goals_avg_5,away_goals_avg_5,home_odds,draw_odds,away_odds,leakage_guard
2018/19,27/02/2019,Man City,West Ham,1,0,H,,,1.16,9,19,Only rows before current match
2018/19,27/02/2019,Southampton,Fulham,2,0,H,,,1.9,3.7,4.33,Only rows before current match
2018/19,02/03/2019,Bournemouth,Man City,0,1,A,,1.000,13,7.5,1.22,Only rows before current match
2018/19,02/03/2019,Brighton,Huddersfield,1,0,H,,,1.85,3.4,5.25,Only rows before current match
2018/19,02/03/2019,Burnley,Crystal Palace,1,3,A,,,2.8,3.3,2.75,Only rows before current match
2018/19,02/03/2019,Man United,Southampton,3,2,H,,2.000,1.45,4.5,8.5,Only rows before current match
2018/19,02/03/2019,Tottenham,Arsenal,1,1,D,,,2.05,3.7,3.75,Only rows before current match
2018/19,02/03/2019,West Ham,Newcastle,2,0,H,,,2.15,3.5,3.6,Only rows before current match
2018/19,02/03/2019,Wolves,Cardiff,2,0,H,,,1.5,4.33,8,Only rows before current match
2018/19,03/03/2019,Everton,Liverpool,0,0,D,,,6,4.2,1.61,Only rows before current match
2018/19,03/03/2019,Fulham,Chelsea,1,2,A,,,6.5,4.5,1.53,Only rows before current match
2018/19,03/03/2019,Watford,Leicester,2,1,H,,,2.55,3.3,3,Only rows before current match
2018/19,09/03/2019,Cardiff,West Ham,2,0,H,0.000,2.000,3.6,3.5,2.15,Only rows before current match
2018/19,09/03/2019,Crystal Palace,Brighton,1,2,A,,,1.83,3.6,5,Only rows before current match
2018/19,09/03/2019,Huddersfield,Bournemouth,0,2,A,,,3.4,3.3,2.35,Only rows before current match
2018/19,09/03/2019,Leicester,Fulham,3,1,H,1.000,1.000,1.57,4.5,6,Only rows before current match
2018/19,09/03/2019,Man City,Watford,3,1,H,,2.000,1.16,9,19,Only rows before current match
2018/19,09/03/2019,Newcastle,Everton,3,2,H,,,2.8,3.25,2.8,Only rows before current match
2018/19,09/03/2019,Southampton,Tottenham,2,1,H,,,4.5,3.8,1.85,Only rows before current match
2018/19,10/03/2019,Arsenal,Man United,2,0,H,,,2.4,3.6,3,Only rows before current match
2018/19,10/03/2019,Chelsea,Wolves,1,1,D,,,1.55,4.2,7,Only rows before current match
2018/19,10/03/2019,Liverpool,Burnley,4,2,H,,,1.16,8.5,21,Only rows before current match
2018/19,16/03/2019,Bournemouth,Newcastle,2,2,D,,3.000,2.05,3.6,3.8,Only rows before current match
2018/19,16/03/2019,Burnley,Leicester,1,2,A,2.000,,3.1,3.4,2.45,Only rows before current match
2018/19,16/03/2019,West Ham,Huddersfield,4,3,H,,,1.55,4.2,7,Only rows before current match
2018/19,17/03/2019,Everton,Chelsea,2,0,H,,1.000,4,3.8,1.95,Only rows before current match
2018/19,17/03/2019,Fulham,Liverpool,1,2,A,,4.000,12,7,1.25,Only rows before current match
2018/19,30/03/2019,Brighton,Southampton,0,1,A,,,2.55,3.2,3.1,Only rows before current match
2018/19,30/03/2019,Burnley,Wolves,2,0,H,1.000,,3.2,3.25,2.45,Only rows before current match
2018/19,30/03/2019,Crystal Palace,Huddersfield,2,0,H,,3.000,1.45,4.4,9,Only rows before current match
2018/19,30/03/2019,Fulham,Man City,0,2,A,1.000,,21,11,1.12,Only rows before current match
2018/19,30/03/2019,Leicester,Bournemouth,2,0,H,,,1.85,3.8,4.5,Only rows before current match
2018/19,30/03/2019,Man United,Watford,2,1,H,,,1.44,4.75,8,Only rows before current match
2018/19,30/03/2019,West Ham,Everton,0,2,A,,,2.55,3.5,2.9,Only rows before current match
2018/19,31/03/2019,Cardiff,Chelsea,1,2,A,,,9,4.5,1.44,Only rows before current match
2018/19,31/03/2019,Liverpool,Tottenham,2,1,H,,,1.61,4.2,6,Only rows before current match
2018/19,01/04/2019,Arsenal,Newcastle,2,0,H,,,1.36,5.25,9.5,Only rows before current match
2018/19,02/04/2019,Watford,Fulham,4,1,H,1.000,,1.72,4,5,Only rows before current match
2018/19,02/04/2019,Wolves,Man United,2,1,H,,,4,3.6,2,Only rows before current match
2018/19,03/04/2019,Chelsea,Brighton,3,0,H,2.000,,1.25,6.5,15,Only rows before current match
2018/19,03/04/2019,Man City,Cardiff,2,0,H,,,1.06,17,34,Only rows before current match
2018/19,03/04/2019,Tottenham,Crystal Palace,2,0,H,,,1.45,5,7.5,Only rows before current match
2018/19,05/04/2019,Southampton,Liverpool,1,3,A,,,9,5,1.4,Only rows before current match
2018/19,06/04/2019,Bournemouth,Burnley,1,3,A,,,2.1,3.6,3.75,Only rows before current match
2018/19,06/04/2019,Huddersfield,Leicester,1,4,A,,,5,4,1.72,Only rows before current match
2018/19,06/04/2019,Newcastle,Crystal Palace,0,1,A,,0.000,2.6,3.25,3,Only rows before current match
2018/19,07/04/2019,Everton,Arsenal,1,0,H,,,3,3.75,2.35,Only rows before current match
2018/19,08/04/2019,Chelsea,West Ham,2,0,H,,,1.33,5.75,9.5,Only rows before current match
2018/19,12/04/2019,Leicester,Newcastle,0,1,A,4.000,0.000,1.66,4,5.75,Only rows before current match
2018/19,13/04/2019,Brighton,Bournemouth,0,5,A,,,2.3,3.4,3.4,Only rows before current match
2018/19,13/04/2019,Burnley,Cardiff,2,0,H,,,1.9,3.6,4.5,Only rows before current match
2018/19,13/04/2019,Fulham,Everton,2,0,H,,1.000,5,4,1.75,Only rows before current match
2018/19,13/04/2019,Man United,West Ham,2,1,H,,0.000,1.4,5.25,8.5,Only rows before current match
2018/19,13/04/2019,Southampton,Wolves,3,1,H,,,2.6,3.25,3,Only rows before current match
2018/19,13/04/2019,Tottenham,Huddersfield,4,0,H,,,1.22,7,15,Only rows before current match
2018/19,14/04/2019,Crystal Palace,Man City,1,3,A,,,11,6,1.3,Only rows before current match
2018/19,14/04/2019,Liverpool,Chelsea,2,0,H,,,1.66,4.2,5.25,Only rows before current match
2018/19,15/04/2019,Watford,Arsenal,0,1,A,,,3.2,3.75,2.25,Only rows before current match
2018/19,16/04/2019,Brighton,Cardiff,0,2,A,,,2,3.3,4.5,Only rows before current match
2018/19,20/04/2019,Bournemouth,Fulham,0,1,A,,,1.65,4.4,5.25,Only rows before current match
2018/19,20/04/2019,Huddersfield,Watford,1,2,A,,0.000,4.4,3.9,1.85,Only rows before current match
2018/19,20/04/2019,Man City,Tottenham,1,0,H,,,1.3,6,11,Only rows before current match
2018/19,20/04/2019,Newcastle,Southampton,3,1,H,,,2.55,3.2,3.1,Only rows before current match
2018/19,20/04/2019,West Ham,Leicester,2,2,D,,,3.3,3.5,2.3,Only rows before current match
2018/19,20/04/2019,Wolves,Brighton,0,0,D,,,1.75,3.5,6,Only rows before current match
2018/19,21/04/2019,Arsenal,Crystal Palace,2,3,A,,,1.53,4.6,6.5,Only rows before current match
2018/19,21/04/2019,Cardiff,Liverpool,0,2,A,,,17,7.5,1.2,Only rows before current match
2018/19,21/04/2019,Everton,Man United,4,0,H,,,3.25,3.5,2.3,Only rows before current match
2018/19,22/04/2019,Chelsea,Burnley,2,2,D,,,1.25,6.25,15,Only rows before current match
2018/19,23/04/2019,Tottenham,Brighton,1,0,H,,0.000,1.28,6,13,Only rows before current match
2018/19,23/04/2019,Watford,Southampton,1,1,D,,,2.25,3.5,3.4,Only rows before current match
2018/19,24/04/2019,Man United,Man City,0,2,A,0.000,,7.5,5,1.44,Only rows before current match
2018/19,24/04/2019,Wolves,Arsenal,3,1,H,,,2.9,3.5,2.55,Only rows before current match
2018/19,26/04/2019,Liverpool,Huddersfield,5,0,H,,,1.07,15,41,Only rows before current match
2018/19,27/04/2019,Brighton,Newcastle,1,1,D,0.000,,2.3,3.2,3.6,Only rows before current match
2018/19,27/04/2019,Crystal Palace,Everton,0,0,D,,,2.62,3.5,2.8,Only rows before current match
2018/19,27/04/2019,Fulham,Cardiff,1,0,H,,,2.4,3.6,3,Only rows before current match
2018/19,27/04/2019,Southampton,Bournemouth,3,3,D,,,1.9,3.9,4.1,Only rows before current match
2018/19,27/04/2019,Tottenham,West Ham,0,1,A,,,1.4,5.5,7.5,Only rows before current match
2018/19,27/04/2019,Watford,Wolves,1,2,A,,,2.62,3.3,2.9,Only rows before current match
2018/19,28/04/2019,Burnley,Man City,0,1,A,,,23,9,1.14,Only rows before current match
2018/19,28/04/2019,Leicester,Arsenal,3,0,H,,,2.75,3.6,2.6,Only rows before current match
2018/19,28/04/2019,Man United,Chelsea,1,1,D,,,2.7,3.5,2.7,Only rows before current match
2018/19,03/05/2019,Everton,Burnley,2,0,H,,0.000,1.66,4,5.75,Only rows before current match
2018/19,04/05/2019,Bournemouth,Tottenham,1,0,H,,,4,4,1.9,Only rows before current match
2018/19,04/05/2019,Cardiff,Crystal Palace,2,3,A,,,2.6,3.75,2.7,Only rows before current match
2018/19,04/05/2019,Newcastle,Liverpool,2,3,A,,,9.5,5.25,1.36,Only rows before current match
2018/19,04/05/2019,West Ham,Southampton,3,0,H,,,2.3,3.75,3.1,Only rows before current match
2018/19,04/05/2019,Wolves,Fulham,1,0,H,,,1.53,4.2,7.5,Only rows before current match
2018/19,05/05/2019,Arsenal,Brighton,1,1,D,,,1.4,5,9,Only rows before current match
2018/19,05/05/2019,Chelsea,Watford,3,0,H,,,1.4,5.25,8,Only rows before current match
2018/19,05/05/2019,Huddersfield,Man United,1,1,D,,,11,6,1.3,Only rows before current match
2018/19,06/05/2019,Man City,Leicester,1,0,H,,,1.12,8.5,17,Only rows before current match
2018/19,12/05/2019,Brighton,Man City,1,4,A,1.000,1.000,19,8.5,1.16,Only rows before current match
2018/19,12/05/2019,Burnley,Arsenal,1,3,A,,1.000,3.25,3.8,2.2,Only rows before current match
2018/19,12/05/2019,Crystal Palace,Bournemouth,5,3,H,,,1.9,4.2,3.8,Only rows before current match
2018/19,12/05/2019,Fulham,Newcastle,0,4,A,,,2.5,3.6,2.9,Only rows before current match
2018/19,12/05/2019,Leicester,Chelsea,0,0,D,0.000,,2.4,3.75,2.9,Only rows before current match
2018/19,12/05/2019,Liverpool,Wolves,2,0,H,,,1.3,6,11,Only rows before current match
2018/19,12/05/2019,Man United,Cardiff,0,2,A,,,1.28,6.5,11,Only rows before current match
2018/19,12/05/2019,Southampton,Huddersfield,1,1,D,,,1.44,4.75,8.5,Only rows before current match
2018/19,12/05/2019,Tottenham,Everton,2,2,D,,,2.2,3.5,3.5,Only rows before current match
2018/19,12/05/2019,Watford,West Ham,1,4,A,,,2.25,3.75,3.2,Only rows before current match
2019/20,09/08/2019,Liverpool,Norwich,4,1,H,2.000,,1.14,10,19,Only rows before current match
2019/20,10/08/2019,West Ham,Man City,0,5,A,4.000,,12,6.5,1.22,Only rows before current match
2019/20,10/08/2019,Bournemouth,Sheffield United,1,1,D,,,1.95,3.6,3.6,Only rows before current match
2019/20,10/08/2019,Burnley,Southampton,3,0,H,,,2.62,3.2,2.75,Only rows before current match
2019/20,10/08/2019,Crystal Palace,Everton,0,0,D,,,3,3.25,2.37,Only rows before current match
2019/20,10/08/2019,Watford,Brighton,0,3,A,,,1.9,3.4,4,Only rows before current match
2019/20,10/08/2019,Tottenham,Aston Villa,3,1,H,,,1.3,5.25,10,Only rows before current match
2019/20,11/08/2019,Leicester,Wolves,0,0,D,,,2.2,3.2,3.4,Only rows before current match
2019/20,11/08/2019,Newcastle,Arsenal,0,1,A,,,4.5,3.75,1.72,Only rows before current match
2019/20,11/08/2019,Man United,Chelsea,4,0,H,,,2.1,3.3,3.5,Only rows before current match
2019/20,17/08/2019,Arsenal,Burnley,2,1,H,1.000,,1.3,5.5,10,Only rows before current match
2019/20,17/08/2019,Aston Villa,Bournemouth,1,2,A,1.000,,2.3,3.4,3.1,Only rows before current match
2019/20,17/08/2019,Brighton,West Ham,1,1,D,,,2.55,3.25,2.87,Only rows before current match
2019/20,17/08/2019,Everton,Watford,1,0,H,,,1.72,3.8,4.75,Only rows before current match
2019/20,17/08/2019,Norwich,Newcastle,3,1,H,,,2.25,3.3,3.3,Only rows before current match
2019/20,17/08/2019,Southampton,Liverpool,1,2,A,,,6.5,4.75,1.44,Only rows before current match
2019/20,17/08/2019,Man City,Tottenham,2,2,D,,,1.36,5.25,8,Only rows before current match
2019/20,18/08/2019,Sheffield United,Crystal Palace,1,0,H,,,2.55,3.1,2.9,Only rows before current match
2019/20,18/08/2019,Chelsea,Leicester,1,1,D,,,1.7,3.75,5,Only rows before current match
2019/20,19/08/2019,Wolves,Man United,1,1,D,,,3.3,3.3,2.25,Only rows before current match
2019/20,23/08/2019,Aston Villa,Everton,2,0,H,,,3.25,3.5,2.15,Only rows before current match
2019/20,24/08/2019,Norwich,Chelsea,2,3,A,,1.000,4.33,3.75,1.8,Only rows before current match
2019/20,24/08/2019,Brighton,Southampton,0,2,A,,,2.4,3.3,3,Only rows before current match
2019/20,24/08/2019,Man United,Crystal Palace,1,2,A,1.000,,1.33,5.25,9,Only rows before current match
2019/20,24/08/2019,Sheffield United,Leicester,1,2,A,,,3.3,3.3,2.25,Only rows before current match
2019/20,24/08/2019,Watford,West Ham,1,3,A,,,2.05,3.5,3.5,Only rows before current match
2019/20,24/08/2019,Liverpool,Arsenal,3,1,H,,,1.5,4.6,6,Only rows before current match
2019/20,25/08/2019,Bournemouth,Man City,1,3,A,,,15,7.5,1.16,Only rows before current match
2019/20,25/08/2019,Tottenham,Newcastle,0,1,A,,,1.2,6.5,14,Only rows before current match
2019/20,25/08/2019,Wolves,Burnley,1,1,D,,,1.85,3.4,4.5,Only rows before current match
2019/20,31/08/2019,Southampton,Man United,1,1,D,,,3.8,3.3,2.05,Only rows before current match
2019/20,31/08/2019,Chelsea,Sheffield United,2,2,D,,,1.36,4.75,9,Only rows before current match
2019/20,31/08/2019,Crystal Palace,Aston Villa,1,0,H,,,2.15,3.3,3.5,Only rows before current match
2019/20,31/08/2019,Leicester,Bournemouth,3,1,H,,,1.7,4,4.75,Only rows before current match
2019/20,31/08/2019,Man City,Brighton,4,0,H,,,1.08,10,26,Only rows before current match
2019/20,31/08/2019,Newcastle,Watford,1,1,D,,,2.5,3.25,2.87,Only rows before current match
2019/20,31/08/2019,West Ham,Norwich,2,0,H,,,1.85,3.9,3.9,Only rows before current match
2019/20,31/08/2019,Burnley,Liverpool,0,3,A,,,9.5,5.5,1.3,Only rows before current match
2019/20,01/09/2019,Everton,Wolves,3,2,H,,,2.2,3.25,3.5,Only rows before current match
2019/20,01/09/2019,Arsenal,Tottenham,2,2,D,,,2.37,3.6,2.8,Only rows before current match
2019/20,14/09/2019,Liverpool,Newcastle,3,1,H,3.000,1.000,1.14,8.5,17,Only rows before current match
2019/20,14/09/2019,Brighton,Burnley,1,1,D,,0.000,2.15,3.3,3.5,Only rows before current match
2019/20,14/09/2019,Man United,Leicester,1,0,H,,,1.95,3.5,4,Only rows before current match
2019/20,14/09/2019,Sheffield United,Southampton,0,1,A,,,2.45,3.2,3,Only rows before current match
2019/20,14/09/2019,Tottenham,Crystal Palace,4,0,H,2.000,,1.36,5.25,8,Only rows before current match
2019/20,14/09/2019,Wolves,Chelsea,2,5,A,,,2.9,3.3,2.5,Only rows before current match
2019/20,14/09/2019,Norwich,Man City,3,2,H,,,15,9,1.14,Only rows before current match
2019/20,15/09/2019,Bournemouth,Everton,3,1,H,,,2.9,3.5,2.4,Only rows before current match
2019/20,15/09/2019,Watford,Arsenal,2,2,D,,,3.6,3.6,2,Only rows before current match
2019/20,16/09/2019,Aston Villa,West Ham,0,0,D,,,2.62,3.5,2.6,Only rows before current match
2019/20,20/09/2019,Southampton,Bournemouth,1,3,A,,3.000,2.05,3.6,3.5,Only rows before current match
2019/20,21/09/2019,Leicester,Tottenham,2,1,H,,,2.87,3.5,2.37,Only rows before current match
2019/20,21/09/2019,Burnley,Norwich,2,0,H,,,2,3.8,3.5,Only rows before current match
2019/20,21/09/2019,Everton,Sheffield United,0,2,A,,,1.61,3.75,6,Only rows before current match
2019/20,21/09/2019,Man City,Watford,8,0,H,,,1.1,11,21,Only rows before current match
2019/20,21/09/2019,Newcastle,Brighton,0,0,D,,,2.5,3.2,3,Only rows before current match
2019/20,22/09/2019,Crystal Palace,Wolves,1,1,D,,,2.62,3.1,2.87,Only rows before current match
2019/20,22/09/2019,West Ham,Man United,2,0,H,,,3.1,3.6,2.2,Only rows before current match
2019/20,22/09/2019,Arsenal,Aston Villa,3,2,H,,,1.4,4.75,8,Only rows before current match
2019/20,22/09/2019,Chelsea,Liverpool,1,2,A,,,3.5,3.75,2,Only rows before current match
2019/20,28/09/2019,Sheffield United,Liverpool,0,1,A,,2.000,9,5.25,1.33,Only rows before current match
2019/20,28/09/2019,Aston Villa,Burnley,2,2,D,2.000,,2.3,3.4,3.1,Only rows before current match
2019/20,28/09/2019,Bournemouth,West Ham,2,2,D,,2.000,2.5,3.5,2.75,Only rows before current match
2019/20,28/09/2019,Chelsea,Brighton,2,0,H,1.000,,1.4,4.75,8,Only rows before current match
2019/20,28/09/2019,Crystal Palace,Norwich,2,0,H,,,1.9,3.75,3.75,Only rows before current match
2019/20,28/09/2019,Tottenham,Southampton,2,1,H,,,1.4,4.75,8,Only rows before current match
2019/20,28/09/2019,Wolves,Watford,2,0,H,,,1.85,3.4,4.5,Only rows before current match
2019/20,28/09/2019,Everton,Man City,1,3,A,,,10,5.5,1.3,Only rows before current match
2019/20,29/09/2019,Leicester,Newcastle,5,0,H,,,1.5,4,7.5,Only rows before current match
2019/20,30/09/2019,Man United,Arsenal,1,1,D,,,2.37,3.5,2.9,Only rows before current match
2019/20,05/10/2019,Brighton,Tottenham,3,0,H,,2.000,3.9,3.6,1.9,Only rows before current match
2019/20,05/10/2019,Burnley,Everton,1,0,H,,1.000,2.87,3.3,2.5,Only rows before current match
2019/20,05/10/2019,Liverpool,Leicester,2,1,H,,5.000,1.44,4.75,7,Only rows before current match
2019/20,05/10/2019,Norwich,Aston Villa,1,5,A,,,2.37,3.6,2.8,Only rows before current match
2019/20,05/10/2019,Watford,Sheffield United,0,0,D,,,2.05,3.4,3.6,Only rows before current match
2019/20,05/10/2019,West Ham,Crystal Palace,1,2,A,,,1.95,3.6,3.8,Only rows before current match
2019/20,06/10/2019,Arsenal,Bournemouth,1,0,H,,,1.44,4.75,7,Only rows before current match
2019/20,06/10/2019,Man City,Wolves,0,2,A,,,1.12,9,21,Only rows before current match
2019/20,06/10/2019,Southampton,Chelsea,1,4,A,,,4,3.8,1.85,Only rows before current match
2019/20,06/10/2019,Newcastle,Man United,1,0,H,,,4.5,3.5,1.85,Only rows before current match
2019/20,19/10/2019,Everton,West Ham,2,0,H,,1.000,1.95,3.75,3.75,Only rows before current match
2019/20,19/10/2019,Aston Villa,Brighton,2,1,H,,,2.35,3.4,3,Only rows before current match
2019/20,19/10/2019,Bournemouth,Norwich,0,0,D,,,1.72,4.2,4.2,Only rows before current match
2019/20,19/10/2019,Chelsea,Newcastle,1,0,H,4.000,1.000,1.3,5.5,10,Only rows before current match
2019/20,19/10/2019,Leicester,Burnley,2,1,H,,,1.57,4,6,Only rows before current match
2019/20,19/10/2019,Tottenham,Watford,1,1,D,,,1.4,5,7.5,Only rows before current match
2019/20,19/10/2019,Wolves,Southampton,1,1,D,,,1.8,3.6,4.5,Only rows before current match
2019/20,19/10/2019,Crystal Palace,Man City,0,2,A,,,12,7,1.22,Only rows before current match
2019/20,20/10/2019,Man United,Liverpool,1,1,D,,,5.25,3.8,1.65,Only rows before current match
2019/20,21/10/2019,Sheffield United,Arsenal,1,0,H,,,3.9,3.75,1.9,Only rows before current match
2019/20,25/10/2019,Southampton,Leicester,0,9,A,1.000,,3.1,3.4,2.3,Only rows before current match
2019/20,26/10/2019,Man City,Aston Villa,3,0,H,2.000,,1.08,11,26,Only rows before current match
2019/20,26/10/2019,Brighton,Everton,3,2,H,,,2.9,3.25,2.5,Only rows before current match
2019/20,26/10/2019,Watford,Bournemouth,0,0,D,,,2.15,3.6,3.25,Only rows before current match
2019/20,26/10/2019,West Ham,Sheffield United,1,1,D,,1.000,2.1,3.5,3.5,Only rows before current match
2019/20,26/10/2019,Burnley,Chelsea,2,4,A,,,4.5,4,1.72,Only rows before current match
2019/20,27/10/2019,Newcastle,Wolves,1,1,D,,,3,3.1,2.55,Only rows before current match
2019/20,27/10/2019,Arsenal,Crystal Palace,2,2,D,,,1.45,4.75,6.5,Only rows before current match
2019/20,27/10/2019,Liverpool,Tottenham,2,1,H,,,1.5,4.33,6.5,Only rows before current match
2019/20,27/10/2019,Norwich,Man United,1,3,A,,,4.33,4,1.75,Only rows before current match
2019/20,02/11/2019,Bournemouth,Man United,1,0,H,,3.000,3.25,3.6,2.15,Only rows before current match
2019/20,02/11/2019,Arsenal,Wolves,1,1,D,2.000,1.000,1.75,3.75,4.75,Only rows before current match
2019/20,02/11/2019,Aston Villa,Liverpool,1,2,A,,2.000,9,5,1.33,Only rows before current match
2019/20,02/11/2019,Brighton,Norwich,2,0,H,,1.000,1.72,4.2,4.33,Only rows before current match
2019/20,02/11/2019,Man City,Southampton,2,1,H,,,1.07,13,23,Only rows before current match
2019/20,02/11/2019,Sheffield United,Burnley,3,0,H,,,2.25,3.2,3.4,Only rows before current match
2019/20,02/11/2019,West Ham,Newcastle,2,3,A,,,1.75,3.8,4.5,Only rows before current match
2019/20,02/11/2019,Watford,Chelsea,1,2,A,,,5,4.33,1.61,Only rows before current match
2019/20,03/11/2019,Crystal Palace,Leicester,0,2,A,,,3.5,3.4,2.1,Only rows before current match
2019/20,03/11/2019,Everton,Tottenham,1,1,D,,,2.7,3.4,2.6,Only rows before current match
2019/20,08/11/2019,Norwich,Watford,0,2,A,,1.000,2.7,3.5,2.55,Only rows before current match
2019/20,09/11/2019,Chelsea,Crystal Palace,2,0,H,2.000,0.000,1.33,5,10,Only rows before current match
2019/20,09/11/2019,Burnley,West Ham,3,0,H,,,2.25,3.5,3.1,Only rows before current match
2019/20,09/11/2019,Newcastle,Bournemouth,2,1,H,,,2.55,3.25,2.8,Only rows before current match
2019/20,09/11/2019,Southampton,Everton,1,2,A,,1.000,2.9,3.3,2.45,Only rows before current match
2019/20,09/11/2019,Tottenham,Sheffield United,1,1,D,,,1.57,4,6,Only rows before current match
2019/20,09/11/2019,Leicester,Arsenal,2,0,H,,,2,3.75,3.5,Only rows before current match
2019/20,10/11/2019,Man United,Brighton,3,1,H,,,1.6,3.75,6.5,Only rows before current match
